id,title,category_id,type,module,url
39a3d442-5f5e-4c69-93cf-d9783374276b,Perkembangan Indeks Harga Konsumen/Inflasi Januari 2013,1,brs,brs,https://webapi.bps.go.id/download.php?f=iU0ncqjui+IVHYGqLU78tEFMMVFRQVYwUk02SnVFcTQzR2gyT21FTEtWUUdoTlNqR1RFWUszTjZzUXdNblRjaVZVVFE2NkN2cGhmMFlrMkNMcGc4V1RQMnFjdHpKL04wc2RqbTQ2eUdJb0VLSHJrRnJaV3RtWUhoc3NKVWZnMnJtOFFVSXRLQmJaNDg3dnFPV3FlU3MvbnpTSzBhaHhKcmg1Z2pMY2xvTDNVTEVnaEI0b0o5NGVHVzNrL0Nxb3RwWHhrSEdwVk9tTFdmb0hibFNqcTZmOXNKdjBaMHRVUTlpWVJzTUJ1OG9hY0kyUVZWQWNUQ1I5WU81akRHU0xkam0wSk1ySmlxN2luVG9qSHp3anlmRlp4bEdyajFEMHNBb3lwcng4R0F6d2NVWjVUdTNDeGpVdDU5YS9VVVhWRituSzhXVExXNHVkQzRyTFY3UzQ5ODkra3ZrY0JFVDcrN3JHUVVORHJzTFM1Q0pmSnFhSkJlQVN0NHhqWlFYRitwei91SWRRSzA2aFlySzU0cw==
39a813cf-80b2-4f4c-a01f-27d81ec4ad6a,Kota Malang Dalam Angka 1981,5,publikasi,publikasi,https://webapi.bps.go.id/download.php?f=Sjbdo4HhjnbNfu+0FI5TQEJOckQ4MlB6ektrQVhadE5ZVWJCcTFVTm9VZVo4MXdOSlRROTUxVTVCVi9QY3lwZi92d1V1bkhpcUJyUTBhMllYV2MrYjRJWDlhTWllVHlSSG9jS2szeEQyQmNJSzRwY2FUcGpwMUlXUEM3ZmZ4QWRmY2JwSjEvSy85dDBEcDJEWWNtcFhqdFRNdHhKVzBjT2tWOVB6SHFHZGdLWWJuNmVkdmI1M3V4OStwb3JDc3dtQnllUTJBa3hXVC92M2s3RUVISElNMlU3VWt3NVFydytLNm1Kb3NxbGJ5cG9tbFVOYks4S0xvb1FMclZ3VVUxa0pJMUZYVWpmNUNyTnJnZkc=
39f6af17-3bd8-4e45-8393-55bb6637bd4b,Hasil Pencacahan Lengkap Sensus Pertanian 2023 - Tahap II: Usaha Pertanian Perorangan (UTP) Tanaman Pangan Kota Malang,1,publikasi,publikasi,https://webapi.bps.go.id/download.php?f=VbGyiWKBr0W7wCYeIsW5FExHbi85TFgxRDhORW1IclFvZTFLblhRR2w3MTZCejYvZm9BMnU2Zy9QM1ZTNjh3YnpGRXNEcU5NWnorYXdkaDNlbEtLV3NkL05KbmZuakJqSEZzWkJKdG9kRmt4ZDkxVVBRa3V0L0p2cUZqcVhPNFh2KzV4VVFtc3pJSmZGRGF3UytSU1NmSWNjMkUyM3dUY0wzTmE5emo1aUtwSkQ1RDlWMmQ0NHU4cVc0amd6UFAyMEhpdGpveFlsNFp3MDhyZVlrbWphTEd0ZjF5SmRNcjcyalZpSGxSektkUm9SL21EMm0wNDRoNzFRaTlVRm9WSFNRQWh2TjFZdXpjZ21TNXA0OHYvc1Jvc05tSzlJTWVKdWVoVDd3QVUrSER6SmxRaTBqck9GWkFrS3NscVZhRkh6VDMycWE3dFh4RXNQdWNFOW5acWlrZEdaM1ZaYmNnZW9OOXNUZUZXdUZ3KzV6S2ZIVlNXNWE5VnFvbz0=
3a482f44-efde-4d38-a099-2a1371f84a12,Kecamatan Blimbing Dalam Angka 1999,5,publikasi,publikasi,https://webapi.bps.go.id/download.php?f=/VhjFHY/X1sVOX9mtmvUpFZpSTJPV2lDUHpvZDRoQW5NTVIxQ3llRUxNZEkrWS9CekIwZUwzUXY2dFp2YUJRYk05eXdITVQ2TCtwYzFEaUFKdjFFZ1ZJanVwY3pGd2phL29udVJUeS96TEwyZXNEemZUNzdKbkhGMUEzWHF6WEpvemxLWmVrbmt4MnlCc3Z1OHhJd1FIMnBIT1VFZitxT1ZTRVZNbmJSSU00bG5GL2ZKbVE0QWNiU3FzZW1OcExjRHhOTk8rQlkxU1F3OUl2SEtoRmJOWnU2bmZiaWROYUJ5L242VTV0cHlycTlUQ0lyWUZ6amV3Wk12V01WOTJ0RzhVV3RHaUVaU1Y2dTBqVks=
3b02caa7-a933-4966-a10d-172732fe363c,"Maret 2021 Kota Malang Mengalami Inflasi Sebesar 0,08 Persen",1,brs,brs,https://webapi.bps.go.id/download.php?f=9z/xlaC9bPyBqHQ+WRPziG8xNUw4STh3QUc5Zm1mbUpxY1dSd2tVWWhRc0NQRDNlTHY4T1diZXpJa05QZjdJUXIyNzV4SmVZcGh3dVRENzlpcmRXa1NqSTlOU0NrZ0plcG8zSUxRL2FzYisrVDVUODZtY1VjT0RmUHF4dUFacVMzNVI4MGc2cFY1MUtqR1NVYy9ONzAybStUdzhxUHNvS2tmZVNNdlFRdDlKbUNSU3ZESUxCOFpjVEJjWWV4QzEwb0NnN0tLZ21KbE1oUzlwZGM0VGw5V0VoaCtpWmpXdFpxWmhjUGY0WDdmbDRpQkh0bE5FRERJZVdCajlWbFg4Q3JnM0h1aWNMNlpmbHNGVkdOb1N3SzhDckxNNTgzYVNDZUdXT1FJa01SNHdzUVA3K0hoQlZHMFlFSXN5SWpzZW0rdzdhRTh4YTE2MjBxVmRmdjZHcEQwcnZ0Y1hodUh6QlR2ajVlV2ZqZysyL25mLzkyTjd2SzFjRkFXMGpYeUtrWGpKQkhiWGp4OW1jYUhkZ0pxQmFQelZURDZ3eGorSmRyVlRzUlE9PQ==
3b882739-ae5a-40e6-b65b-35b23b357752,Pertumbuhan Ekonomi Kota Malang Tahun 2021,1,infografis,infografis,https://webapi.bps.go.id/download.php?f=MpMfzMPEKUfdaQ/GLzw00kFvR2dyeG9LenA3eVhEWEJrQWNVTG5OSENaS3dBUUxVRkFSSUhKSlc1WDZseGNuRzNYb3lQd0djYzVFNVYremprWklZeVZsbU50SjJpY2pieUo3cVFTbkx4M2NpQ1RIRXRuOGVONkQxNmRGcUx3VUxBZXkxRm5GTjNhcXdBSEpYOHg3WW5YU1dUYjhyZFVDMnRhUHVwRHhKbUxhQ2hrK2Jla0R2Rks1NGh5MVJFalRnZFlPcnU5cThMUkpxQjhlUEpTbzl5bHZaTlNvb2xlNmN6eUZBTlFla09SdGpVWkxkY3daVU5lazlpSGFrN2tuamlBd3cxeWM1eVhFT3pVem4=
3c138d9a-05e4-4496-b1bb-9f65514a1aba,"Perkembangan Indeks Harga Konsumen Kota Malang, Januari 2022",1,brs,brs,https://webapi.bps.go.id/download.php?f=aWGKNz0wapiw91t8zgMkbmc3NzduYS96M0NEMFJ2aHFGWlNobVNvSndGLzVISE9DWE03MTEyZDZDYkE5MmlvK0F5UU43YjBEejlKTDY4b2ZaUzhPSFdBbWE5NHB4YTU0RHlYcWsvcm5CVCs5UUpZSmFYMWRGZVdHM0VGQXk0cGt6KzZqL3FmVzYyajd4SUdFbnhycUFRTjhHTFhMazY4T3ZjTU85UUQ0Yzd5dThieFhva3RCMDNNYythS1o2cXd1VGE1Ri84V1d4UVY4Vnp1OHZGYm00eUtYZDdTNXFRZXM2T3I2b29LVmoxcXBzVTd2a3h5bHZsSWp2U3E1L0c4WFc2SjEzNmxIRmh6ejBGbWVxa2FWWTFDOHM4TTZEUEw3SzROalpIQnJzelJiVml5ZVJiejljRDU3QlRmV1UxaUc4WGszZEY5dWpVTDRmdVZFR2sxQXRPN2Nqell5Wm9lZGVWSUJPZzJleGxjRmwzM2I5YUN6V3dWV0UraVltWlJsakc4TWxrTkJteGZOVXo4RGZnQkZnTkxISTZPUmNKb01nSmViOHc9PQ==
3c34c353-455d-4c41-97e1-c9ec1f52de70,Kota Malang Dalam Angka 2003,5,publikasi,publikasi,https://webapi.bps.go.id/download.php?f=jbajKQMu8kZy496pye3E+k80MG0xYVA3YjQrODEyS3pOb2NVVUJEQjNhYktqcElIMkZvbGI3aVFkTFUyUFlmTHFHK2g4V1hqV3JQUmxVVkZISzc1dTZUWHppR1BKOXkyMHZmdzY5YnhaQWJ2MDEvdUU0Rk81QUJvbUFEM3NKa3hMQ2U3ZGg2WFBPSXVBUFVMYzNnMXBIalZ2UzRFU3FkenVnd0VqWjYxTEVuMCtrTUpUVXU2b2dvTDJBTmtxQ1I4VkdLcjNRamdrR2IyZkxCOGFnWlQxbllWTWpJZ05MUlNtcFA2K2VPd3lwTHNya0M4Y3k0bDNGL2hDeVVib0JvZTIrYldaSytFRVZQSitRcUM=
3c448348-0c49-49b1-a89b-b935ad0ef435,Kota Malang Dalam Angka 1986,5,publikasi,publikasi,https://webapi.bps.go.id/download.php?f=JepwfdpNPjO9UwWSvTgLSjNPTWFtb3NwSmlEMzJmUVYzWG5hbkNob3l6aU1oUlkxMkJ6Q3UwZmU4UXl2M0x3TWFheEcvWEE2KzhXQVVCTW9hVXRWZDlwYmZtOC96Nkxmdm10TWtBMEhkeURONXRUdCtLU2ROWHBTRFJGNU1LUHZjbzY2UGRJTWsvN0lRcXhGSHlYaW5leFFQZDFYeFNoaXJQb2dDRk5KTFhvOE5Ma3RNRTRCVzVXWG1nRGtTQnVJUXFvOFVjMW9maXdPejFKRVlBMnljeG10bTZtcmEyaHl1eFlTZWp3WTVxY1ZLS3ErOGQ4cTRTVGt6NDl2L3ltNENFQ3JMQmRkSWdjSG9BNDM=
3c5ee7ab-1c2c-4f5a-95ff-7ed57dd25104,Perkembangan Indeks Harga Konsumen/Inflasi Mei 2016,1,brs,brs,https://webapi.bps.go.id/download.php?f=6VMgejG8Qs4IWU0Sx95z02dVVnEzYkY2cjJoZTUyQmw1cXJrN0dyUG5aNDdPRGdYUWdJaDFFTkNGaVVaakN2c1BoZkM3THFSZXBVMDVpNFhMUm4wZlRXVHJVUFZWbVNpS2d0ZENqKy84V3QwR0s1RkNHbUNLRzNmOUxVVHV4NHIrVjNEV2o2UElMSkx4bzgrdTM0L3pOKzhUTzQrUTRnK0wrYjg1eHF0d3JOK1dzVGdpZm85Q3Nsb01JVzlQZThST0RYTVpzMloyeklOdXd5MzNXVStJVmFYMGl1MGpUZi9HNUdsVi83WDNjSE5aeTNCdzA4NDVqMnVkbWdCdkNXcW5zWE1vbVRYQlZjUmh0RmtoaHQ5MG9CdzIzS3RZS2NmTHd1WWpub2VxYlJKSU1qMk5Ubml5TVRPNUNISWlJcTEyM2I4SzRETTVHSmhNR0RqOWJoZHpMR1Z0OFVLWEQrVWNFNy94L0N2SnJ4Q3p3YjF2RU9oSll0YzRFdVl4eFhQZGJRYlRnaG1Tc1NkYXVmVw==
3c7e1e3f-fd13-4512-9b3d-6e4f84bbf3f6,Kota Malang Dalam Angka 2011,5,publikasi,publikasi,https://webapi.bps.go.id/download.php?f=LIvbb+TpuEGjwDG4r8z/PTR4VmhDbHVmRHJCTEdwWEExV3UxZThmd2d0SENaaERwaXdYOStnb0c4RFk4QkEwbHNSMUhvdkVOTjlMM1JpaXlBekhxT1BEbkJadTdWQk90cmFUSHJ6NEkzM1RsbGFDRUFvT0hBTUd3cmVLWUw5SjAxNzVZVlRUUVFKMmpLNGJpbkhNZzVPa0pMUVRkR0NSRjc2RkE4WnBoQnN4d3N5ckovbjU0RllZU0E4RjNJMTdHbFI2Rlkzb2FYbG9jOThidHpEakJXY3VxUUd0RnVING1vVnVMMmdmWUFCUkh3S3BCZzI1VkFUMUJPVnp3VEpkSk1EbmJjVmhLUE95ZE40SXo=
3c95d07a-82fd-4b0a-bcd1-d1fd0fe4b08c,Kecamatan Klojen Dalam Angka 2001,5,publikasi,publikasi,https://webapi.bps.go.id/download.php?f=ZKlsTYtLpj2frNOdratTcXFkbHZFYjhjdmlSZmVJWDJSZkdaeTJsTllQSjhFdjFlejVUWGNqeVRxRVFXLy82QTRFYmFya0R0VG9mOVEwZ2VwTStoZE5CYndSVFVxTzJ4V1NQd09vSjdKcDRpQ3NHdTlhS28rbXFER21DaEwwZWFPZXBrOHVGbnNkOGRxMFFaTERXTTlmUGNXRWVBYTdBY2FublhFUFZXRmFzejhabUNqQzFDeWNYSlJsQnBYQWY2RFBGOGFZQnorZ3MrNk9wZkNNYmFtbHZSaVpBVzlSK0YwNGNoVElyamZXeGxGMUtPYTdzQTVoS2QyWWlCWGp2VHVlTlE2RHJ4Ty9JbjNVdEc=
3cf30593-e4f7-4ee6-b5c5-8f3e865cc1f6,Kecamatan Blimbing Dalam Angka 2016,5,publikasi,publikasi,https://webapi.bps.go.id/download.php?f=Tjo4WLMgeIXNMlFNqsiuLHV6TC90ZHh1eDFUdHVDV1Q5UzNOcW5zQVYyRVJ3bDB1aVNtV2dseGdLM0t5QmVEaUY2TVRtWjVLd3JNdHVlbG4wczY4MHVWaGR0S21TMkhDb0xIRS9XUm9DN1RsMTZ0YnZJNkVOY1RzbjE0R2xabWt1NkJRNFVuSjRscitsUWwzNkpLOGNSeUxiTWVRTThvbFJDZko2VGJBZ0N5SVUvWHBFNE1BT0Q2V05oWnFwdEM5bUU3YUlKWXZBSE40anBHQnRpdmlTVW1KTUhDZms1U3IzR1NVelNIUytVeVp3MmNjZ0xmN3N6UFBsN2dVdkJrcDExYkdGQzcyMjU3N1lxclo=
3d161707-9587-465e-a526-49350bba7520,Kecamatan Sukun Dalam Angka 2013,5,publikasi,publikasi,https://webapi.bps.go.id/download.php?f=rImYDLc3ifepksdBckJ4CXp1bHYybTEzSWNwRVRyNkpDZGs1RTdVRHBxMk1PbUJkVWs0dlhzSVU2QWtjNnBkQ0xaNXVTYkhueHZQWE9YMHN1ckZDNS9ia1pvTmRscVEvQmZNK1kvMlBSdnp2Z0R3TGlFYnIzbjBwU05HcktZd0drM25pK3JsMFlVVUowVjRCZ2FGQmdrNi84Mnprejk4VmJzaHNUOTR6TUJHS2VaQWpQL2YvMFNtOW9tUlkzTFh3dDJyejlva3lnTDFRdFQwOWtxOEJYZ0o3UDdhRWc4ZEFtNDg5d05QMlJHd1YvOFhuMUdUek10VXRuL25tUlVvekdDNVE2SURRUitobjB6bnE=
3d8eeb62-4e06-417b-a729-c7049d62d1b5,Perkembangan Indeks Harga Konsumen/Inflasi Februari 2018,1,brs,brs,https://webapi.bps.go.id/download.php?f=CxVRwv514/iyoNI95xu20GdGQmJna1VMNStrdlZ3UnVQSHVwV2hrekNPaGtyUVVUZVF0M1hkZ3V3b3B1cUNxMGRRM2JUektxVE9IeUFYUWhzRmx3TklCNTlBQ0svYkJoR2FkZHBDVmNFb2V2cGVvaEdGdVlUYjE5dGlYVTNWNkVZR2g1R25KY1lCV3hnZjZreFNteEw2VkNZZ1k3cHNCczZIVktWZnU3TDJYZk1FdFliTVhlTmt1ZVJUZGR5R2dPam9meXhINWNraEREUlAxdW5TTGV0OVBGL3gyUGVLU1E4V0NjODRCVXRyYTNGd2g0Y0lkc3pzWjF5b002UXg0bG40dkd4SkZBZWlrS1NXekwydkJ3eXdRd2VvOGxHS3lnZllvK1p4Ym5rZFFzeC8yV1dMUDBpM0I5d1RGdVkzWVZ4eHlnNXkwcG5MUEZvblhoNnVZY2diSzRtQlhtWU1WL09wK3hEK05oK1JXSmdVYnQvNXR6aEFpMHhnUjV4aTJQclVnNkpNSi93OXNJSjhJQg==
3df7b5f3-d1f0-41bf-a55c-67fcb188c5aa,Kota Malang Dalam Angka 1985,5,publikasi,publikasi,https://webapi.bps.go.id/download.php?f=tomcdhriTpx/HRNzL5mBoXdYRHRzUE5ZMy9nekhzbGVRbTZwUzNzWVRoRUVNYVFyc1ZncW1scFNudDJyeEphUktmNC9lc0J1aTlkRG5ZSkxhQncvT0VBNlpqdDhVU2RYbm9MUWxsd0grNGZjbGxBUjFKZ3FML2ZGR1I0UkVyL0Q3YTZrb29pSVFldE44OVdkSmlrT05YRWR5enFKTUVOZ1BLNEVTQ2FmakhTc1FNYytqeEd2OWV4YndLSmZaaTZPelVhQWMwVWx1KzZTQ0szSEoxM0FJV0xiZ2U3UFpYcjVzMm42TEdDU1U2ZGNqaWNwUWlMTlFJL1l5bnU1N2czbFB3SDh6OVRFUFVwOWxMVXQ=
3e1b0880-d276-4f42-9cf5-fa9e8538d8d2,Perkembangan Indeks Harga Konsumen/ Inflasi Juni 2019,1,brs,brs,https://webapi.bps.go.id/download.php?f=vzFWgW8ZWZxFyAA/4NcmuG1PaEpDUmFBbUpLUVNmQUhsb0FvdFpLekJwc3JWTzJVM2NNUVFJQ3lCSTdRbENKdy9zcVZOdmRJL0NCV3ltNysvdzhBUG1lbEJYSlNUUGpYcWRwampQZEFGMVBUMFQ0N2dLaEJtWFpJRmtKdVB2bnBWcG1XbWlnY0h1SVhqcG1mREJXVEp5N1U5QXhCZnk3RFJCcjV0b21kanFSeEpUanNuRk1IU0FSVXZQTmsyV3IzU1NIRURFdm8zM1paemNWQTJVU0dER0tKeTNOb2R3M3NEZGlnaFhvNVIrLzlycXpUMGtibGk5a1Vnd1pvN3dHNXdMeVo1aXVEVThjMW1MdEl3dHNJRmREcTB5ekpqSUNLT2c1Z1NTQ29OelUzN2oyS2JBWTQrOHYwVW1uYnVETlpXUUdaU253dEhXUUgrbVlNUmdTMUpzSVBqbWYvZlVNN0s4dFBOai9MT0Q4QnBweVIwV09sVk43Vkt4L3dOV3I2WVJYSE00YW4yWUFya3RSWg==
3e9db232-9050-4958-b506-07ed271274dd,Kecamatan Kedungkandang Dalam Angka 2005,5,publikasi,publikasi,https://webapi.bps.go.id/download.php?f=kJhqcVDvsVisSYueudqWh0M1a25HdEJLdUVaNkJDemkxTDdNUjVLUDFZdWdQcENoM1RXVlU2UExhLzQvQ3dTSFlsUjdJa0hhNVNJSlhOOXhRWXh6NFVFQ2NsdFpCbnFJOXdZOW1MSmRuT1hnZUpSdlhJNGNTVDdwNFA4dkhLWkVhUi9LK0R0b3ZwT2g3Y2VKMEF3djJFS2U4K0VDNUNVSmk3WEhqNFBjYy9QQ0htbzZrWHlZaDYwZjVGTFMvNEVJcDRad1l4T2hUL1hoaFEvaE91eUpObU9JU3oxalBXZjV5Sjc2elJMN3JmbmJ1ZTg2ejhaU3A1RFQ3bnFid1BOU0UrbWE4aDBEUmMvVFlhdUFIZ3pMNEl6YXRZRm5reW4wRHNuV1ZnPT0=
3f2e3e16-ed2d-4680-b7a4-92ead7568dbb,Kecamatan Sukun dalam Angka 2011,5,publikasi,publikasi,https://webapi.bps.go.id/download.php?f=BHDBR3atxjg1/uX+eCtJW0Z0WEpmSmQ5RUp5RHpKTVNDSUFPbXdpc0pQWHNOdC9NMDJMMzJxeGlJdmpOMWNwendHRUYvQlhBay8xOTFCSWJxNFFsQ0pvdS9kRWdzcU5oVmVHNDFiSCtQTWpBYTVUYUp3YW9sdmtYNk1scCtvMmo5T09NTVAzaGx5TGNGb1Rrdms0YU5kTnNlT2lPcUJ4OE03MnRReDd2ZlVPTUkwaUladUIwMUNjenVQRmJZRVpWTldwVWd5L21lV2tQdUZBVk9oc085ZFNZM0lHR2dEZVpSakg0SGcwWENBV0xzbUFTbDhpQzZIWEF2MkIwR0tMbktjY01Ec1Z3RGxzdlEzUUk=
3f4cc9ef-f459-43bf-88bb-92a8fa082b3d,Luas Panen dan Produksi Padi di Kota Malang 2024,6,publikasi,publikasi,https://webapi.bps.go.id/download.php?f=xvhryvEvjtRSOh0/L2ExUm1nWFNvMDE4TW5Kb2ozUkpuSTFzb3Z5aXBDYVdJM2VCYlBMQmw3bk5ma01NMHlxb0FvTTV6MDk4RGZTU0EwVzZRb2lQc0Mwcy91SGJWeVRPUExTTjd6T21jWEtjSUd6bjlVSGh4a24reDlTYWN0M1RHTmY4ZWREaGJuQ2d6NG1oU2hPWmgvcGRuTnJiK2ozYWlsNDQ1a3ZIa1ZUblhxYUR5NEM5ZSt3bGFYWkhPU3R1QXBmL2U4Z3FIcmF4MEZ0Y3NuQjlOLzkrQUxDR3lTS1dpRkMzOUtrNEp5THN0bHdWTUlVU0I1SlVJM0hNNWMzYURXeEJCbjdvR2RLWU9YWjU4WlRzVm1VVDdIN1V0Nkg3bE9wclRnPT0=
403e30bd-f8af-4227-bf38-7edcdeed8399,Indeks Ketimpangan Gender (IKG) Kota Malang 2023,3,brs,brs,https://webapi.bps.go.id/download.php?f=urJ26LQ1KeT0vCG/P07TLW52MlErMG5pRFJMYVVDNG9WZGc5ZUdoeW9MS2pMeFZUeXYwYTZzekZnVU9xc1NSS0poK3NSN1ZPb09ZSVdvbE12VS9yQVRTem8wK2ZacVFiWUxsd3hYZmpXdVZpeEIzbzRQMU9KNko0eEllWmFKTDdCSVNZVnVuak9GSEp0aTlHdm55bVpyUThhS2JCa0RLNXdUTDlra25PVy9EWHVKNklKTHRNcWMwdUYwUnZEMU5Bai9WOU1SOUI4WG9vZllsVUM3OEdnRzdqL1dhbmdyOEtkbU8wd2xKMEdqbUhsYjZ0NU1LalFhMXY2S3RIbDl4dTJOeDcwSVE1UTF3aFREN3EwQTJDM29QUFo5YUZBb1BxVVhSNjRlbXR3TjJtZndtY1k3N1dRZ0NCR0ZOcXlqeVpBNlFmdmdBNDNTeWRkdW1wa3FOUUgxMEZuYWJON3Y3RUxhMCt6ZFprWlFhYU03UUE0cGZTVkt2cnM0NGRoR21QWGZkQTZMakI3ZE5YVCtsUQ==
40406693-f66c-4e4e-a8a3-d89fedbc88d6,Analisis Hasil Survei Kebutuhan Data Kota Malang 2020,1,publikasi,publikasi,https://webapi.bps.go.id/download.php?f=vqRQ/xXy8SUqqwPjrjwIdTZoekM1Vytwc1d5c3QxZmpObUMxSlpXZ0NPM1NKQnMvTk16M0dqMVhaSG9OWERxSDkrekRLbGFsVGJya1lRQjNWK2ZLVUM4MmkrSFc4M09tWEZIMGRBemR3TzRBTHNHckF0K1ByQ0VaNGUzWWhvdThRV1QzRWV4TjBLaUN4SU1wMjNaQlErZ3ZDcGRUeEtwZGx2eWY4Qzd0Y3BjYlhIQ005WlNqSUduZ21ZMmlnSEVZVTBZRDVxaXd1dzcyVmptRzU0QTdDM0VmSVhCVE9NcENrSXpWdTZYQkRKNFh5OGFmRlc4R1hWZHpNNGl3UWZCd0hwMFRyc1pBT1Z3aXg1U1FzRWVzYi9ZaXlnSGtiWjc2bjBJaGJBPT0=
40b6cd9c-0e08-49c8-91f6-8926e2cbb76a,Statistik Hortikultura Kota Malang 2018,6,publikasi,publikasi,https://webapi.bps.go.id/download.php?f=YHEEofeoTe/en6dBXTn9bXpOam1MSUdmenhqeTRaT3JZVXRJdTIrUVZCRWNwQ2VwTG9SKzcwM1REYUN2S1NKbG1MYWRzT2lHdXRvdC9zY2RISUtzVmFtdUdNZW5CeVl4Q204bVU2QjlOeG9EM1JPZ0lvV1BZL1RBZzZ4b3dUcXFYMVZtTkVpU3ZpWkNSeHRVMGpQVjl0SzdQbUpaMGphcE16bTNmVm9VNXg4bkxZTGs4OCt1K2krd3A0OTJLTks0YmpaNXhqVnlHbjc0aHpCN1hPY2c2WXU1VlZLSkJZbVVkQTVVTXM0QVgxOUREWHBvQTVVdkF5dlpWbmNsTnRuSmhzV2FWZ1dZT29RRHkrZjkzZjNsTDNZdGdEMFZ6MTR2Ymh0UVRnPT0=
40cc8c4a-9389-42a0-8638-8b2df07caf31,Perkembangan Indeks Harga/Inflasi Oktober  2017,1,brs,brs,https://webapi.bps.go.id/download.php?f=zX76nnGIYuS6EYA0ehQip2pVN01oRUtsMnRpay95WURxUWswUER5OHVLUTlyUFl5dUFxNWZwWGxralR1OHNxZ08weThMZ2dOdWt6ZkJLWjM2Q29SbGFLaGo3dWxuMWdUR3VuSDVvM0l2TXFleHdMcHd3R09qTzF2NExaWHFHMXlPMytrR2RpdnNidHhqTnBVRHR5UWUwZjUxR2VVbnZwN2dsVjgxNkVEQ3FCd1o3MFVKbG5VWW1QTjh6cStvMm0rYi90UVFUcU9hOXFCbkU1SXpvdDg1L0p1MTN1bnl6ZExVdERTWmQvYk1RUXhKeTBYNjlMU0V1SWxuekRUQVZIZHhTWmo5bW1DMmdkZmdhR1I1aHlxMEZHSnltallRZFZpWWpHcTJSc1p5S3gxNERqSDk5KzN5czNXSlFkdmhtQjloZDhadm5DZnJyc3RTY2dheHJCMHB4N0lZUkwyMkptRWczWnh1Y3VIY1NDem5uYW5WbFZlK2hYL1FweGIzTVBIQ3JaNVgrWm9XbXc5YVpxWQ==
4126aa70-bb06-4c0b-9ab0-8e25106d49d6,Data Strategis Kota Malang 2019-2020,1,infografis,infografis,https://webapi.bps.go.id/download.php?f=Xn9T9OUL1iqywGQ4MwF2sjJWVnZmajdXOGd1Uys4VU1hUEhHdmJlalhVbDNKSEx3SXpUVzMyRERXdFIvY2FIYkNwNEhxcjc1K3p6N3A3S1piNGxZc2dLRVBMUE9JT0x5dUpnN1UxenZ0SUh6UmdiVHE3bm9RRFE4N09RekJIOEtGNUM3RUMzR2dNMTR6U1pxdFVDa3E1ci9HdldKbDBWMVJCdzZKK0F5RnFoUEdIY1hkcms2OHcvVmlXWEF3Y2l3VDBLdkJ3YlZjcmdUTDh1RTYweVlWTGtSRjZKNzNNSmhkcGphL0xNeURHR3J5dzBjMG1RMU1wSHdsVzg9
420da08f-114a-4d13-a1f5-94e77fbd4aa5,LAPORAN EKSEKUTIF POTENSI DESA KOTA MALANG 2018,5,publikasi,publikasi,https://webapi.bps.go.id/download.php?f=zX1tBUiXstftWJb0J12S/VVFUW5IcWJWL0wxV0hueWQrUmhNVzFFQjA5RWxhNDQwRDJzNXJFMTZqTFMyL3BFNi9xRGVLUS9ONWRzc0cyODB4RlRhcDA3TGsyQ1o2NVVkbjhzQjB0NTZzS2hBNGpLMDdyV0NUWG56QkNlR0ZUV244SW5RT0ZqTFpIeGJVN0RFNXFYbHdRbFhZdzlxZHNnMm1paTV2d2RKNVJ2K0gvL1NwU2dsRUN2Skx4aytpeTJ1ZWtkRU9KUk5IRXRGYnZtWFJsS2xqRU5IQ09nRkFkMTBlbVEzRjZ6SWpvSUEwZnFFbS8vOEhsUXZDUWFMc0NEUW5IaE1UalhEblZQMGhlK1g4dXM0UWFPem5Nd2dCako5cG5aaTNBPT0=
4214ef5e-c9a6-4f77-8698-9090e4b0a5a1,Perkembangan Indeks Harga Konsumen/Inflasi Juli 2012,1,brs,brs,https://webapi.bps.go.id/download.php?f=xwhacYlUpIsqGtOswCI9+TF2OGtnMGNxREF1d0Y1cnJ3cjhWZXp4cytoOXMyMEhRUFZSTzNQMW8xSTdERWNWbDAvVFVBQ1dseCt4QTBUSEpXakVNWXpsL01PTHNzQWNVb0w2SjZibkJjUEh1S1hPNHpkQmF4eVBwRUxhNytWV01obENEc0xxMHhKNW1ER0VVR1BqVDdkRGFuVkMrWEIrUUpsYWI2aXp2WDdNU2VRa0JCT1dnejFWc0wyb1drdnFHU1dLSjU3K0xtWlFwdmNvRzgvTDUzQzBoZXVJYkhLUUdJWFBmRW93Y1NwSVU0OXpRZXBaUytJU2tqY0F2eDVWL2FEeDNybzZTSTZCeEtQZi9sT0NuRWdTMTBMRElOVU1sd0g5QlhhZ09oWTZMWW5jdEVZb2Z6clZaOGJGbzBWNDZRSnRCeHIzejQ3cjZLVkNBN2M1K0VlOTJEdHBHNmZvR3hFdm5RZUJyWnVETFlUL1ZibUFWcW9Scm5QalM3YStod3l6K0E5SVlzczhoQ3RMNQ==
